Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood_happy,mood_sad,mood_energetic,mood_relaxing,mood_nostalgic,mood_romantic,mood_angry,mood_confident,mood_workout,mood_party,mood_study,is_happy,is_sad,is_energetic,is_relaxing,is_nostalgic,is_romantic,is_angry,is_confident,is_workout,is_party,is_study,primary_mood,top_moods,cluster
78204,5gqm23iFgOEwCnwrZGoJeS,Killermichel,Biermelodie,Biermelodie,35,200407,False,0.606,0.974,7,-2.406,1,0.0631,0.00422,0.0,0.299,0.668,139.966,4,party,0.7875696921513589,0.2456984298250215,0.9013982577601528,0.0381669765709191,0.4058013519723882,0.3843717036642433,0.6708428919260302,0.8322873374766463,0.878008623639253,0.7768634719534423,0.2451551365651146,1,0,1,0,0,0,0,1,1,1,0,energetic,"['energetic', 'workout', 'confident']",0
8657,6TXnGAr6DLVYshIrMeP0lZ,Chuck Berry,New Juke Box Hits,Route 66,60,171413,False,0.686,0.692,10,-9.793,1,0.0419,0.902,0.000474,0.104,0.962,79.071,4,blues,0.8925130578934074,0.3014917356622245,0.6712390282358704,0.550209230539242,0.5335135961740577,0.5666857232696385,0.3784740999474462,0.8391047393907044,0.6455386115257127,0.7928482885720548,0.783012795181774,1,0,0,0,0,0,0,1,0,1,1,happy,"['happy', 'confident', 'party']",3
91212,2xOcbu4PTkikUk7Z8widN1,Ghost,LUGNA LÅTAR,Mary On A Cross,4,244804,False,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock,0.678204976867807,0.3257604352488299,0.8121602505866192,0.0747233883034703,0.5152048062020667,0.4433069469647882,0.6804227296726683,0.7368996326940431,0.7903380231348622,0.6544498296526992,0.2937902024279295,0,0,1,0,0,0,0,1,1,0,0,energetic,"['energetic', 'workout', 'confident']",0
20581,3Wja6YC2sDo3qKx0H5BFYs,Akon;Snoop Dogg,De ese gran pop de los 00's,I Wanna Love You,0,246764,True,0.863,0.501,9,-8.753,0,0.0433,0.0164,0.0,0.272,0.357,99.994,4,dance,0.4717802546652447,0.480126714695118,0.6323422595733678,0.2606753405320666,0.4710112926606766,0.5203572381886503,0.5716336966919063,0.434918214054219,0.6383598117029706,0.6985980870882422,0.5408337633008625,0,0,0,0,0,0,0,0,0,0,0,party,"['party', 'workout', 'energetic']",3
18624,3hSwzLsBkybmn4aSF5leAy,Andy Hendrickson,Left Field,Dogs and Half-Marathon,21,248017,False,0.521,0.588,6,-16.235,1,0.928,0.65,0.0,0.935,0.432,86.091,3,comedy,0.5098871056382435,0.5784168723792152,0.5827218899270139,0.5136241556505785,0.7712330844911124,0.6988238579653471,0.5455684602021065,0.5170549433789607,0.5703924672658587,0.5584522901019963,0.4678500526058728,0,0,0,0,1,0,0,0,0,0,0,nostalgic,"['nostalgic', 'romantic', 'energetic']",1
13360,7kao8wtgDELLkoMjGPhre7,Paul Johnson,The Music In Me,Y All Stole Them Dances - Original Mix,10,319352,False,0.804,0.851,11,-9.786,0,0.145,0.00101,0.0107,0.261,0.607,132.813,4,chicago-house,0.7317893713333241,0.2899026403708134,0.8667116731238145,0.1150858984071662,0.4670087268279494,0.4937045931627082,0.6120123827625106,0.7390577140605737,0.8534738974641767,0.8312019203412426,0.2962228496263076,1,0,1,0,0,0,0,1,1,1,0,energetic,"['energetic', 'workout', 'party']",0
43094,136aPK6JVBoJe4PVTqdOBP,Purples,Puro e Simples,Grandioso Deus,40,243200,False,0.579,0.594,7,-5.201,0,0.0327,0.6,0.0,0.115,0.424,125.979,4,groove,0.5128687981855737,0.5384440711236349,0.6563766220666947,0.4488885027302888,0.75573873492581,0.6763143261675483,0.5981244721886292,0.5160229280258259,0.6646558567915705,0.5898127336549301,0.7232195850059652,0,0,0,0,1,0,0,0,0,0,1,nostalgic,"['nostalgic', 'study', 'romantic']",1
103209,52R7gy1XLWhVOo82u1bTF5,Pink Sweat$,Relaxing Pop,I Feel Good,2,136058,False,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,4,soul,0.713323552411084,0.304470424748399,0.7702402275628205,0.1462020097434046,0.492282891529341,0.5389431057277034,0.5781528164974646,0.6986438911554251,0.7533743868298558,0.8030661167113007,0.3901125382179119,1,0,1,0,0,0,0,0,1,1,0,party,"['party', 'energetic', 'workout']",0
97454,09FbwwdSamU2nxcWBC7beW,Joel Carlo;Pedro Paulo & Alex,Nem Vou,Nem Vou,48,165240,False,0.828,0.908,7,-1.413,1,0.0508,0.185,0.0,0.346,0.807,128.037,4,sertanejo,0.87767739190459,0.2060209341977528,0.8983706633040258,0.1356589443280583,0.3856944108896893,0.3684873740263159,0.5818754799510987,0.8695669856763388,0.876909109446122,0.9047347433245928,0.3615086340244086,1,0,1,0,0,0,0,1,1,1,0,party,"['party', 'energetic', 'happy']",0
26844,2ZvPAmijp1K8qOKTh5GP9Q,Nils Jørgen Kaalstad;Anders Bye,Løvenes Konge (Originalt Norsk Soundtrack),Der løver sover søtt,19,84720,False,0.668,0.378,5,-14.998,1,0.215,0.808,0.0,0.299,0.855,138.335,4,disney,0.7253773491280696,0.29827744942322,0.5703372882794994,0.6597437781327982,0.585920943690904,0.7637862057974899,0.2632097008656411,0.6258740992107371,0.6078855001146797,0.6607285353072933,0.8536469840331118,1,0,0,0,0,1,0,0,0,0,1,study,"['study', 'romantic', 'happy']",1
63090,1w0hboEMff54kez5XXyRNP,ONE OK ROCK,Ambitions,One Way Ticket,54,216933,False,0.724,0.745,8,-4.781,1,0.0319,0.467,0.00122,0.0692,0.528,97.963,4,j-rock,0.6406376832596188,0.4685915087057618,0.7374733469146075,0.3309033742115532,0.7446564267269881,0.6341144286617936,0.6209245609898014,0.6452764962316189,0.716430606756653,0.7377684843859786,0.5790491440229842,0,0,1,0,1,0,0,0,1,1,0,nostalgic,"['nostalgic', 'party', 'energetic']",3
102658,2rycaXOcr0v5CoJiEuPAFZ,Osho Jain,Khoobsurat,Khoobsurat,35,171500,False,0.441,0.0734,10,-17.531,0,0.0359,0.936,0.00422,0.138,0.177,120.921,3,songwriter,0.1806431636486213,0.7704939575341845,0.3170990321299081,0.8465035816399793,0.6988227385711486,0.5175802222902839,0.4231944398360222,0.1271122634435251,0.3755209817566763,0.2978572333916251,0.7777579188650365,0,1,0,1,0,0,0,0,0,0,1,relaxing,"['relaxing', 'study', 'sad']",4
29186,2oL0HIuo0cxIycDtJWbpuN,ILLENIUM;Said The Sky,Awake,Where'd U Go,53,184556,False,0.463,0.638,2,-4.37,1,0.0693,0.0299,3.19e-05,0.0876,0.278,186.095,4,dubstep,0.422698966007092,0.4586570177119907,0.7399425293374836,0.1935942862575649,0.2979137941868118,0.3932867016154039,0.6879540490009887,0.4640561253669882,0.7744253104157818,0.5104104745575763,0.4557331962645722,0,0,1,0,0,0,0,0,1,0,0,workout,"['workout', 'energetic', 'angry']",2
90816,05eNEozACh10Rn0ewFnH8Y,Bill Haley & His Comets,Rockin' The Joint,"See You Later, Alligator",54,166840,False,0.663,0.758,10,-10.07,0,0.0571,0.272,0.0,0.319,0.814,157.198,4,rock-n-roll,0.8177873688465241,0.1947479358002798,0.814798086105042,0.2655051964179921,0.3665475838207238,0.4676819144881142,0.4745344346659544,0.7972496536647984,0.8230312003251279,0.7699643144203668,0.4848367140392396,1,0,1,0,0,0,0,1,1,1,0,workout,"['workout', 'happy', 'energetic']",0
104540,3p2tNiEdIIptqmE6DPOCvI,Mägo de Oz,Folktergeist,El Lago,29,290946,False,0.249,0.929,9,-4.175,0,0.066,0.00287,9.08e-06,0.97,0.272,102.329,4,spanish,0.4871963933282267,0.5291734218255121,0.7385505201376553,0.0627136406230362,0.3990818877602827,0.2250279660910051,0.8232438963673401,0.6082052846303428,0.6979045175652338,0.4865617768563534,0.2707834953184326,0,0,1,0,0,0,1,0,0,0,0,angry,"['angry', 'energetic', 'workout']",2
64454,3N2rQn3AyLfkJGAS4viDAt,Etta James,REGNIG DAG,Stormy Weather,0,187773,False,0.258,0.35,3,-9.148,1,0.0307,0.716,0.0,0.228,0.448,177.546,3,jazz,0.4178065699380919,0.5031414868566678,0.5139965688541309,0.6112792890583345,0.7363299343032889,0.802474268052988,0.4602130180797364,0.4047991255830506,0.5724164955338277,0.3450128108943621,0.857204535557463,0,0,0,0,1,1,0,0,0,0,1,study,"['study', 'romantic', 'nostalgic']",1
3395,6FvZIDTCtmWC4KERBlLQ5f,Babasónicos,tardes tranqui,Como Eran Las Cosas,0,242520,False,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,4,alternative,0.5706613699256549,0.4419706726272329,0.555676776881419,0.462574618450229,0.6995553310527155,0.8194901322031294,0.4497302003679145,0.5158856649000395,0.5635146314528833,0.6371562931595686,0.7512742114107407,0,0,0,0,0,1,0,0,0,0,1,romantic,"['romantic', 'study', 'nostalgic']",1
34063,6KtNLc95StBKfOmFDAoTwi,Nusrat Fateh Ali Khan,Best Urdu Qawwalies,Kali Kali Zulfon Ke Phande Na,53,859345,False,0.4,0.694,3,-8.486,1,0.0621,0.573,0.0,0.874,0.727,153.902,3,folk,0.7153897542897854,0.3163771923339573,0.7117508251915031,0.4093197068015916,0.5683869716935177,0.6462091026257204,0.4917773153209285,0.7206466618370383,0.7232319339296778,0.5898567350368328,0.64301072122116,1,0,1,0,0,0,0,1,1,0,0,workout,"['workout', 'confident', 'happy']",3
73000,1vdYudatKL5iRIM7i6vkvG,Argy,Tataki,Tataki,59,328780,False,0.826,0.401,2,-11.684,1,0.117,0.0154,0.795,0.0999,0.0561,122.017,4,minimal-techno,0.2477491262299086,0.6517652775986378,0.5973665194522856,0.3122611722673371,0.2167479412946469,0.3568841988418772,0.650998798163694,0.2313620823324564,0.6249817369231186,0.5829667206129907,0.8903184547867427,0,0,0,0,0,0,0,0,0,0,1,study,"['study', 'sad', 'angry']",2
109475,6hizzLN6GI5rWUWX2EiKR0,Tube & Berger;Goatchy,All I Want (feat. Goatchy),All I Want (feat. Goatchy),48,224978,False,0.605,0.722,10,-7.315,1,0.037,0.00171,0.831,0.0665,0.27,123.991,4,techno,0.4589182451601202,0.5114692004946427,0.733351845170899,0.158795621545923,0.3846341615237602,0.3346875700832542,0.7172922826114612,0.5024796329482342,0.7275628186869701,0.6116588852742278,0.7365564530397227,0,0,1,0,0,0,1,0,1,0,1,study,"['study', 'energetic', 'workout']",2
71533,43GS3mtezoIFiuIZCLLiDY,Poison,Open Up And Say...Ahh! (20th Anniversary Edition),Every Rose Has Its Thorn - Remastered 2003,71,260173,False,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,4,metal,0.4385732748777979,0.5169667221474313,0.6905274372828267,0.2519816856867645,0.4408633985393851,0.4390756492554761,0.6761026855704981,0.4706676325923667,0.701515601048272,0.5506746841215704,0.5202662874613831,0,0,0,0,0,0,0,0,1,0,0,workout,"['workout', 'energetic', 'angry']",2
91840,164OriBVFeVRcwOKdglRRb,Annie Lennox,Christmas Classics,Angels From The Realms of Glory,0,240146,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,4,rock,0.3441620615677844,0.6033578863558712,0.4866634135640985,0.5476706610117109,0.6263142911727555,0.6317509699688711,0.5156766035611144,0.3153950763208399,0.5226348739111892,0.4469976157810724,0.7681472294515063,0,0,0,0,0,0,0,0,0,0,1,study,"['study', 'romantic', 'nostalgic']",1
107048,3Ck5oM2Tt3iZYLW1kY54KF,New Order,Alternative Rock Mixtape,"Temptation (7"" Version) - 2015 Remaster",1,324413,False,0.775,0.743,0,-8.794,1,0.0306,0.000868,0.0712,0.177,0.649,125.611,4,synth-pop,0.7213609278451376,0.2694545082770163,0.7875048089768587,0.1554547394093601,0.44439367228572,0.5215032087395388,0.5481614089200199,0.7057790317865814,0.781447931474246,0.7902693729776894,0.4211389531116418,1,0,1,0,0,0,0,1,1,1,0,party,"['party', 'energetic', 'workout']",0
358,4sAX65hbNtEC1lceCdGuMt,Isabella Celander,Stargazing,Stargazing,55,186334,False,0.69,0.204,7,-12.427,1,0.0301,0.932,1.73e-06,0.119,0.525,139.587,4,acoustic,0.4662035973144675,0.5327412356370107,0.4770509278847285,0.7721252520079677,0.907904669591954,0.8377915532961724,0.3453506078150894,0.3700918900369848,0.5333179314828602,0.5471078808145959,0.856536172180616,0,0,0,1,1,1,0,0,0,0,1,nostalgic,"['nostalgic', 'study', 'romantic']",1
17488,7LSAtbMWcyKWjIrFOroPhz,Glee Cast;Gwyneth Paltrow,"Glee: The Music, Volume 5",Landslide (feat. Gwyneth Paltrow),49,226760,False,0.637,0.416,2,-7.595,1,0.0269,0.434,0.0,0.139,0.588,145.924,4,club,0.5663592929720889,0.3820915137109918,0.5957471223792512,0.4625819870974458,0.6394012783181885,0.8455541013156551,0.4328952180015643,0.509358040695975,0.6331593709136801,0.5993440214597601,0.7652743094620762,0,0,0,0,0,1,0,0,0,0,1,romantic,"['romantic', 'study', 'nostalgic']",1
64769,5E0Rk6dIfej6CzPN8yuH7f,Levent Yüksel,Med Cezir,Kadınım,40,271699,False,0.625,0.32,0,-15.046,0,0.0308,0.433,1.81e-05,0.117,0.305,101.865,4,jazz,0.3574563027589709,0.5995058130863455,0.4750960923215782,0.5296321581086508,0.6032482205814566,0.6067203344598793,0.4870013437883231,0.3169253059823846,0.4992742450518551,0.5022201113196629,0.7251474076458482,0,0,0,0,0,0,0,0,0,0,1,study,"['study', 'romantic', 'nostalgic']",1
4100,6qMcBfQ3Dy3Cn6q27tcQDR,Apparat,"Goodbye (Theme from Dark, a Netflix Original Series)","Goodbye - Theme from Dark, a Netflix Original Series",40,256786,False,0.483,0.456,1,-14.013,0,0.0439,0.396,0.571,0.301,0.183,87.154,4,ambient,0.3083367515948161,0.6818042568837259,0.4993231653174375,0.4548930186927193,0.4622145179318468,0.5216470857525273,0.6084074917609194,0.3236969535211805,0.5009161900964402,0.4431643827569425,0.7901621456663812,0,0,0,0,0,0,0,0,0,0,1,study,"['study', 'sad', 'angry']",4
16133,7KglChjFBt7P48M94S5Xtz,Antonio Vivaldi;Cecilia Bartoli;Arnold Schoenberg Chor;Il Giardino Armonico;Giovanni Antonini,Silvia Colloca - Sing Like An Italian,"Dorilla in Tempe, RV 709: Dell'aura al sussurrar",0,124558,False,0.519,0.185,0,-19.579,1,0.0452,0.972,3.55e-05,0.0705,0.704,119.371,4,classical,0.5545645973376311,0.4451122200659895,0.3974125930998666,0.8233848241884955,0.8105809597405139,0.8131289661682228,0.2253579546931107,0.4514812978991116,0.4440058736058884,0.4872919946361181,0.8565060439525151,0,0,0,1,1,1,0,0,0,0,1,study,"['study', 'relaxing', 'romantic']",1
71969,4WwWjFCyvUY2fcx8OULByB,Skid Row,Slave to the Grind,In a Darkened Room,59,235066,False,0.338,0.668,4,-8.963,0,0.031,0.00275,1.15e-06,0.192,0.358,62.872,4,metal,0.4690772711082998,0.5087026721473679,0.5530288851546933,0.1875478067572337,0.4034498546709434,0.4275042816934967,0.6459047211101439,0.5199018822841601,0.5191801221891147,0.4698030569142137,0.4386883776268019,0,0,0,0,0,0,0,0,0,0,0,angry,"['angry', 'energetic', 'confident']",2
112715,0TnxZVgJKNtMfLddp6vvv4,Şanışer,Otuzuncu Gün,Cinayet,39,222690,False,0.663,0.676,4,-5.195,0,0.0557,0.0922,0.0,0.163,0.276,130.969,4,turkish,0.4544485397136757,0.5207462649533511,0.7303320879380597,0.2067584338584484,0.4151764948983114,0.3882245781080596,0.7026133568881736,0.4822612829018443,0.7332911847979487,0.6294883154073908,0.4621994427016503,0,0,1,0,0,0,1,0,1,0,0,workout,"['workout', 'energetic', 'angry']",2
18346,3qTe590n03EVXVLVsUZNgn,Dan Cummins,Get Outta Here; Devil!,Very Hungry Lion Island,23,417376,True,0.535,0.678,5,-12.521,1,0.956,0.732,0.0,0.977,0.515,65.594,4,comedy,0.5915775426754337,0.5608054844908636,0.608726047609572,0.4964349809596117,0.8101469461866747,0.7324032353291687,0.5640993330381247,0.6047762483954197,0.576485875499544,0.6122020296941247,0.4379931413228539,0,0,0,0,1,1,0,0,0,0,0,nostalgic,"['nostalgic', 'romantic', 'party']",1
1388,2RhJqgcxU7hy1KZ8xLGuky,The Budos Band,The Budos Band II,Deep in the Sand,22,225826,False,0.471,0.864,8,-5.079,1,0.0383,0.000394,0.843,0.0526,0.486,119.095,4,afrobeat,0.6246976836488559,0.3783944208396219,0.7768411224623237,0.0917067791761686,0.5709808234641504,0.4136938970247978,0.6926613206554472,0.6841194189194343,0.7530332509324471,0.6307044056243257,0.6555243987543566,0,0,1,0,0,0,0,0,1,0,0,energetic,"['energetic', 'workout', 'angry']",3
92414,39zODpVtRvghMyfNjZ3BVK,Elvis Presley,"Elvis' Golden Records, Vol. 3",Stuck on You,54,139640,False,0.647,0.513,7,-12.372,1,0.0421,0.758,8.64e-06,0.108,0.955,131.641,4,rockabilly,0.8280942533967374,0.2300624723365192,0.6336700691287116,0.5740475254881652,0.4938924531474182,0.6291705144779063,0.2898227524130502,0.7450006990251776,0.6536767920975968,0.7135793644597508,0.8326589274778995,1,0,0,0,0,0,0,1,0,1,1,study,"['study', 'happy', 'confident']",3
71887,3xU7xAOD1x6ZHYF3Cd1KNb,Oficina G3,Depois da Guerra,Meus Passos,39,303020,False,0.521,0.941,8,-4.4,1,0.0936,0.000203,0.00112,0.333,0.251,104.9,4,metal,0.5065082387720689,0.5397095669588778,0.8127256790752823,0.0575605879689525,0.3849610074672079,0.2027020334950042,0.8372895603981466,0.603599344187288,0.7738656835337937,0.6320214587666925,0.2542520780474775,0,0,1,0,0,0,1,0,1,0,0,angry,"['angry', 'energetic', 'workout']",2
28604,1UWYmWcYtNeoVfI05gL05Z,Fairlane;Grant,Hypnotize,Hypnotize,44,187835,False,0.647,0.857,7,-5.017,0,0.0508,0.0148,0.000188,0.0883,0.447,92.007,4,dub,0.6166302324883134,0.4295982223085188,0.7755109683707141,0.1002525642759895,0.5312719040169167,0.3932249872785125,0.7074968848664507,0.6607516427091674,0.7393373372948673,0.7147322978465634,0.3236487363449462,0,0,1,0,0,0,1,0,1,1,0,energetic,"['energetic', 'workout', 'party']",2
42573,13wggP4SuPcy8pVVFPJMhD,Deterioration,Lupara Bianca,Car Bombing in the Name of the Family,14,72522,False,0.18,0.995,6,-7.597,1,0.174,0.0169,0.854,0.183,0.0311,116.618,1,grindcore,0.3492910722941039,0.6726097926247128,0.7807116811308419,0.054423551811672,0.2058209408654945,0.0195438301393122,0.9484056613279704,0.519121515994967,0.7403158157231373,0.4192053090739264,0.5388096004452317,0,0,1,0,0,0,1,0,1,0,0,angry,"['angry', 'energetic', 'workout']",2
105943,12VM3ZHZoDN0Lr9A2TAkeD,Timothy Infinite,Hasta Luego,Lo Siento,5,141704,False,0.793,0.61,2,-6.066,0,0.0588,0.00186,0.837,0.0749,0.513,110.017,4,study,0.5963525568431695,0.3694238325917962,0.6929768630416636,0.1999483817545311,0.5836239520598804,0.570276804659962,0.5612511953637711,0.5693623619425275,0.6925759306498959,0.7287840635719441,0.7995564435367478,0,0,0,0,0,0,0,0,0,1,1,study,"['study', 'party', 'energetic']",3
48692,1hkueuixwHO3hJjhqFhiUN,Pavilhão 9,Reação,Trilha do Futuro,32,173585,False,0.645,0.958,7,-7.072,1,0.0362,0.0151,9.29e-06,0.243,0.543,112.025,4,hardcore,0.7082257937795063,0.3514529083461593,0.8616329850798132,0.066833827946454,0.5608908464624561,0.4081847152520564,0.7009377779122334,0.7606461534550909,0.8255138082656176,0.7661445625558212,0.2675502969775628,1,0,1,0,0,0,1,1,1,1,0,energetic,"['energetic', 'workout', 'party']",0
90047,3IUpuyEMIgt4GvEZ2TqERF,Chuck Berry,Jingle Bell Rock 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rock-n-roll,0.9376947760781305,0.2423163833876717,0.8715272720542099,0.4506851891106956,0.5153706254281979,0.4713518292499046,0.4849873705633485,0.9255703409971914,0.8647447851485545,0.827549063288729,0.6192313650888976,1,0,1,0,0,0,0,1,1,1,0,happy,"['happy', 'confident', 'energetic']",0
43147,0KGqMe7q6OdmpdlHtjOmZ5,Trazendo a Arca,Toque no Altar (Ao Vivo),Leva-Me Além - Ao Vivo,39,515533,False,0.308,0.491,2,-7.691,1,0.0286,0.451,4.73e-06,0.816,0.0398,129.508,4,groove,0.2108783196358616,0.747651442701801,0.5386880798534228,0.4392466984996542,0.3705282972191396,0.4143854718053044,0.7158794863839871,0.2686010599763603,0.5577551486644996,0.3298059036146598,0.7264639640537311,0,1,0,0,0,0,1,0,0,0,1,sad,"['sad', 'study', 'angry']",4
46347,7Lbyw1dTVCTcLCBZeYw58S,Scooter,Scooter Forever,Lost in Love,22,212680,False,0.662,0.935,4,-7.977,0,0.0455,0.000576,0.906,0.285,0.102,140.006,4,happy,0.4260014884324616,0.6039624104458741,0.8920913146704051,0.0737012084137977,0.2181722276937186,0.0985646908805145,0.8873914137260277,0.5248153938053661,0.8730862977634135,0.674165998549774,0.6358306665705825,0,0,1,0,0,0,1,0,1,0,0,energetic,"['energetic', 'angry', 'workout']",2
42196,3cjwGE0pmQzDxmBhsRojPn,Full Of Hell,Full of Hell & Merzbow,Blue Litmus,18,125411,False,0.172,0.994,6,-3.838,0,0.103,1.07e-05,0.913,0.467,0.0331,99.444,4,grindcore,0.3493887692792051,0.6826209257253902,0.753880456820626,0.0336743399651938,0.195473596085294,0.0169610898926778,0.962781962332415,0.519632439852061,0.7045529402135218,0.4150157053484551,0.5852126516405285,0,0,1,0,0,0,1,0,1,0,0,angry,"['angry', 'energetic', 'workout']",2
47044,1gJrH78tBc0ymRXZiizxKx,Lynyrd Skynyrd,Best 70s Rock Tunes,Sweet Home Alabama,1,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,hard-rock,0.8572323347242369,0.178600416935603,0.6995109880276291,0.2471805351433408,0.3319594666976768,0.40765025051999,0.4297743476483966,0.8247887037531298,0.6799013464666842,0.7515665915928404,0.493244547196583,1,0,0,0,0,0,0,1,0,1,0,happy,"['happy', 'confident', 'party']",0
9361,0DHpr7eLBrRZvlXa4sNwhd,Diante do Trono;Ana Paula Valadão,Aleluia - Diante do Trono 13 (Ao Vivo),Canção do Apocalipse - Ao Vivo,46,437386,False,0.352,0.478,7,-6.8,1,0.033,0.5,0.0,0.12,0.0761,123.219,4,brazil,0.2342559247873369,0.7404114352942264,0.5325622785251257,0.4613189755478175,0.4314153285219868,0.4608041033761036,0.6972081343709419,0.2804794041763577,0.5499497543477936,0.3570368822633509,0.7526484492482653,0,1,0,0,0,0,0,0,0,0,1,study,"['study', 'sad', 'angry']",4
103909,2q0VexHJirnUPnEOhr2DxK,"Frank Ocean;JAY-Z;Tyler, The Creator",Biking,Biking,69,277520,True,0.673,0.463,2,-7.247,1,0.191,0.681,4.9e-06,0.0907,0.268,147.981,4,soul,0.3839622614478867,0.6354995083258183,0.63415521155677,0.5434864103167659,0.6230044136629326,0.6561935514329296,0.6012308772723006,0.3704502993098716,0.6680230226453724,0.565534825418754,0.7853119099414804,0,0,0,0,0,0,0,0,0,0,1,study,"['study', 'workout', 'romantic']",1
97622,1XQb8yI08OWLDRFY7LWOGK,Joaquim e Manuel,Boate Azul,Som de Cristal,45,256146,False,0.476,0.688,8,-5.089,1,0.0415,0.505,0.0,0.289,0.463,92.078,3,sertanejo,0.5558220287818435,0.5229427934691804,0.6382896408990314,0.370993303374475,0.7470965204923298,0.6281798698374954,0.6234046433137628,0.5833987875090556,0.6185115957341101,0.5726210050217427,0.6256568201003687,0,0,0,0,1,0,0,0,0,0,0,nostalgic,"['nostalgic', 'energetic', 'romantic']",1
18407,5u9Ba9GpbdFcU3HLhAzUkX,Aaron Wilburn,Is That What You're Wearing?,It's Been Dry In Oklahoma,24,66333,False,0.461,0.941,5,-11.75,1,0.896,0.718,0.0,0.967,0.2,79.891,5,comedy,0.4681517295280728,0.7453222870378644,0.7631844746094836,0.3801809395552148,0.5969948830879448,0.3598669407830354,0.8297199900009412,0.5776718648720784,0.7108698998425365,0.5889411364656941,0.2928151763334575,0,1,1,0,0,0,1,0,1,0,0,angry,"['angry', 'energetic', 'sad']",2
110289,1Q7FZie2f2sJjfI5svBjGR,Armin van Buuren;Tempo Giusto,Balance,Mr. Navigator,55,152238,False,0.759,0.948,1,-5.465,1,0.114,0.0212,0.336,0.366,0.181,134.085,4,trance,0.4899054153985069,0.5633210009544284,0.9138571376030998,0.0673501670199939,0.3020260426155935,0.1541196404084872,0.8678495576666895,0.5715534881356363,0.8910129791197463,0.7472059088748494,0.3780101888333753,0,0,1,0,0,0,1,0,1,1,0,energetic,"['energetic', 'workout', 'angry']",2
62874,1P3P9GZwKJvB6pm7HOkJss,Nükhet Duru,Onno Tunç Şarkıları,Seninle,36,335533,False,0.581,0.564,7,-8.388,0,0.0335,0.19,3.83e-06,0.331,0.634,141.609,4,j-pop,0.6355385942431772,0.3050940575595742,0.6617590012878498,0.3048234517774723,0.5078744640192852,0.6797705028307712,0.4756483443680758,0.6076079358421984,0.681319159415007,0.6260335104644504,0.5758978916245944,0,0,0,0,0,0,0,0,0,0,0,workout,"['workout', 'romantic', 'energetic']",3
22349,4uspQt7LvzZzpsIoMIepbz,DeadSquad,Horror Vision (original version 2009),Hiperbola Dogma Monoteis,25,149053,True,0.506,0.941,1,-6.241,1,0.136,0.0202,0.000183,0.295,0.381,139.98,4,death-metal,0.5865304900298449,0.4311339217884517,0.8590255207115657,0.0727388438333365,0.4570316526201147,0.3018688790846389,0.7704310688805656,0.6696889973437045,0.838426714455083,0.6516169208053761,0.2487196202112107,0,0,1,0,0,0,1,0,1,0,0,energetic,"['energetic', 'workout', 'angry']",2
47971,16OnvlXr3Ur4aHUiJd07rz,Charlie Brown Jr.;MV Bill,"Ritmo, Ritual E Responsa",Sem Medo Da Escuridão,34,343920,False,0.7,0.937,10,-5.548,0,0.12,0.184,5.48e-06,0.114,0.513,112.995,4,hard-rock,0.6886476562706773,0.405326841744805,0.8637790902611114,0.1390290792957514,0.6538217414745675,0.4434868421115161,0.7114615926665115,0.7347720542443539,0.8306703058660327,0.7826416011507911,0.3220831869717311,0,0,1,0,0,0,1,1,1,1,0,energetic,"['energetic', 'workout', 'party']",0
13652,74oBQ9l3m1Q32dAtQ4zrlb,Felix Da Housecat;Chris Trucher,I Discover,I Discover,36,155750,False,0.673,0.895,11,-6.987,0,0.0553,0.00329,0.21,0.16,0.655,126.027,4,chicago-house,0.7618178200336454,0.265800130642524,0.8517793955936803,0.0874334510648904,0.4397293618535283,0.4360176938148513,0.6218117623059609,0.7857170091890038,0.8296498644473531,0.7850090968537929,0.3776579026632365,1,0,1,0,0,0,0,1,1,1,0,energetic,"['energetic', 'workout', 'confident']",0
98882,5fhtXKQVNzh2kQxeD8SpQE,Brian D'Arcy James;Anastasia Barzee,Irving Berlin's White Christmas (Original Broadway Cast Recording),Love and the Weather,21,182333,False,0.492,0.426,2,-7.359,1,0.116,0.857,0.0,0.125,0.492,98.35,3,show-tunes,0.4938936542970819,0.5734839281243687,0.5000470972866734,0.6313325103663517,0.9270704999497492,0.8852256716597139,0.4820907503280552,0.4656117741259008,0.5106443636328024,0.5042046384307783,0.9018384433427736,0,0,0,0,1,1,0,0,0,0,1,nostalgic,"['nostalgic', 'study', 'romantic']",1
